ZipCode,Type,PrimaryCity,State,County,Latitude,Longitude
45350,PO BOX,North Star,OH,Darke County,40.32,-84.560000000000002
45351,PO BOX,Osgood,OH,Darke County,40.340000000000003,-84.489999999999995
45352,PO BOX,Palestine,OH,Darke County,40.049999999999997,-84.739999999999995
45353,PO BOX,Pemberton,OH,Shelby County,40.270000000000003,-84.049999999999997
45354,PO BOX,Phillipsburg,OH,Montgomery County,39.899999999999999,-84.400000000000006
45356,STANDARD,Piqua,OH,Miami County,40.140000000000001,-84.25
45358,PO BOX,Pitsburg,OH,Darke County,39.979999999999997,-84.480000000000004
45359,STANDARD,Pleasant Hill,OH,Miami County,40.049999999999997,-84.340000000000003
45360,PO BOX,Port Jefferson,OH,Shelby County,40.329999999999998,-84.090000000000003
45361,PO BOX,Potsdam,OH,Miami County,39.960000000000001,-84.409999999999997
45362,STANDARD,Rossburg,OH,Darke County,40.270000000000003,-84.629999999999995
45363,STANDARD,Russia,OH,Shelby County,40.229999999999997,-84.409999999999997
45365,STANDARD,Sidney,OH,Shelby County,40.280000000000001,-84.159999999999997
45367,UNIQUE,Sidney,OH,Shelby County,40.280000000000001,-84.159999999999997
45368,STANDARD,South Charleston,OH,Clark County,39.82,-83.640000000000001
45369,STANDARD,South Vienna,OH,Clark County,39.920000000000002,-83.609999999999999
45370,STANDARD,Spring Valley,OH,Greene County,39.609999999999999,-84
45371,STANDARD,Tipp City,OH,Miami County,39.960000000000001,-84.180000000000007
45372,PO BOX,Tremont City,OH,Clark County,40.009999999999998,-83.829999999999998
45373,STANDARD,Troy,OH,Miami County,40.039999999999999,-84.209999999999994
45374,UNIQUE,Troy,OH,Miami County,40.039999999999999,-84.209999999999994
45377,STANDARD,Vandalia,OH,Montgomery County,39.869999999999997,-84.189999999999998
45378,PO BOX,Verona,OH,Preble County,39.899999999999999,-84.480000000000004
45380,STANDARD,Versailles,OH,Darke County,40.219999999999999,-84.480000000000004
45381,STANDARD,West Alexandria,OH,Preble County,39.740000000000002,-84.530000000000001
45382,STANDARD,West Manchester,OH,Preble County,39.899999999999999,-84.620000000000005
45383,STANDARD,West Milton,OH,Miami County,39.950000000000003,-84.319999999999993
45384,PO BOX,Wilberforce,OH,Greene County,39.710000000000001,-83.879999999999995
45385,STANDARD,Xenia,OH,Greene County,39.68,-83.939999999999998
45387,STANDARD,Yellow Springs,OH,Greene County,39.789999999999999,-83.890000000000001
45388,STANDARD,Yorkshire,OH,Darke County,40.32,-84.489999999999995
45389,PO BOX,Christiansburg,OH,Champaign County,40.049999999999997,-84.019999999999996
45390,STANDARD,Union City,OH,Darke County,40.189999999999998,-84.790000000000006
45400,STANDARD,Dayton,OH,Montgomery County,39.759999999999998,-84.189999999999998
45401,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45402,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45403,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45404,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45405,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45406,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45408,STANDARD,Dayton,OH,Montgomery County,39.740000000000002,-84.219999999999999
45409,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45410,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45412,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45413,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45414,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45415,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45416,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45417,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45418,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45419,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45420,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45422,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45423,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45424,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45426,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45427,STANDARD,Dayton,OH,Montgomery County,39.75,-84.269999999999996
45428,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45429,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45430,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45431,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45432,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45433,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45434,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45435,UNIQUE,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45437,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45439,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45440,STANDARD,Dayton,OH,Greene County,39.770000000000003,-84.189999999999998
45441,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45448,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45449,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45454,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45458,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45459,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45463,UNIQUE,Dayton,OH,Montgomery County,39.75,-84.170000000000002
45469,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45470,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45475,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45479,STANDARD,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45481,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45482,UNIQUE,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45490,PO BOX,Dayton,OH,Montgomery County,39.770000000000003,-84.189999999999998
45501,PO BOX,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45502,STANDARD,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45503,STANDARD,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45504,STANDARD,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45505,STANDARD,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45506,STANDARD,Springfield,OH,Clark County,39.920000000000002,-83.790000000000006
45601,STANDARD,Chillicothe,OH,Ross County,39.329999999999998,-82.980000000000004
45612,STANDARD,Bainbridge,OH,Ross County,39.219999999999999,-83.260000000000005
45613,STANDARD,Beaver,OH,Pike County,39.030000000000001,-82.819999999999993
45614,STANDARD,Bidwell,OH,Gallia County,38.939999999999998,-82.25
45616,STANDARD,Blue Creek,OH,Adams County,38.740000000000002,-83.349999999999994
45617,PO BOX,Bourneville,OH,Ross County,39.270000000000003,-83.150000000000006
45618,PO BOX,Cherry Fork,OH,Adams County,38.880000000000003,-83.609999999999999
45619,STANDARD,Chesapeake,OH,Lawrence County,38.43,-82.450000000000003
45620,STANDARD,Cheshire,OH,Gallia County,38.939999999999998,-82.109999999999999
45621,PO BOX,Coalton,OH,Jackson County,39.109999999999999,-82.609999999999999
45622,STANDARD,Creola,OH,Vinton County,39.350000000000001,-82.5
45623,STANDARD,Crown City,OH,Gallia County,38.579999999999998,-82.280000000000001
45624,PO BOX,Cynthiana,OH,Pike County,39.170000000000002,-83.340000000000003
45628,STANDARD,Frankfort,OH,Ross County,39.399999999999999,-83.180000000000007
45629,STANDARD,Franklin Furnace,OH,Scioto County,38.600000000000001,-82.840000000000003
45630,PO BOX,Friendship,OH,Scioto County,38.689999999999998,-83.109999999999999
45631,STANDARD,Gallipolis,OH,Gallia County,38.82,-82.189999999999998
45633,PO BOX,Hallsville,OH,Ross County,39.439999999999998,-82.840000000000003
45634,STANDARD,Hamden,OH,Vinton County,39.159999999999997,-82.519999999999996
45636,PO BOX,Haverhill,OH,Scioto County,38.579999999999998,-82.799999999999997
45638,STANDARD,Ironton,OH,Lawrence County,38.530000000000001,-82.670000000000002
45640,STANDARD,Jackson,OH,Jackson County,39.039999999999999,-82.620000000000005
45642,PO BOX,Jasper,OH,Pike County,39.030000000000001,-83.049999999999997
45643,PO BOX,Kerr,OH,Gallia County,38.869999999999997,-82.25
45644,STANDARD,Kingston,OH,Ross County,39.469999999999999,-82.909999999999997
45645,STANDARD,Kitts Hill,OH,Lawrence County,38.57,-82.530000000000001
45646,STANDARD,Latham,OH,Pike County,39.07,-83.319999999999993
45647,STANDARD,Londonderry,OH,Vinton County,39.270000000000003,-82.75
45648,STANDARD,Lucasville,OH,Scioto County,38.869999999999997,-82.989999999999995
45650,STANDARD,Lynx,OH,Adams County,38.740000000000002,-83.359999999999999
45651,STANDARD,Mc Arthur,OH,Vinton County,39.240000000000002,-82.469999999999999
45652,STANDARD,Mc Dermott,OH,Scioto County,38.829999999999998,-83.069999999999993
45653,STANDARD,Minford,OH,Scioto County,38.880000000000003,-82.829999999999998
45654,STANDARD,New Plymouth,OH,Vinton County,39.369999999999997,-82.390000000000001
45656,STANDARD,Oak Hill,OH,Jackson County,38.890000000000001,-82.560000000000002
45657,STANDARD,Otway,OH,Scioto County,38.859999999999999,-83.180000000000007
45658,STANDARD,Patriot,OH,Gallia County,38.770000000000003,-82.430000000000007
45659,STANDARD,Pedro,OH,Lawrence County,38.659999999999997,-82.629999999999995
45660,STANDARD,Peebles,OH,Adams County,38.939999999999998,-83.400000000000006
45661,STANDARD,Piketon,OH,Pike County,39.060000000000002,-82.989999999999995
45662,STANDARD,Portsmouth,OH,Scioto County,38.75,-82.950000000000003
45663,STANDARD,West Portsmouth,OH,Scioto County,38.759999999999998,-83.030000000000001
45669,STANDARD,Proctorville,OH,Lawrence County,38.43,-82.379999999999995
45671,STANDARD,Rarden,OH,Scioto County,38.920000000000002,-83.239999999999995
45672,STANDARD,Ray,OH,Jackson County,39.200000000000003,-82.680000000000007
45673,STANDARD,Richmond Dale,OH,Ross County,39.200000000000003,-82.810000000000002
45674,PO BOX,Rio Grande,OH,Gallia County,38.880000000000003,-82.370000000000005
45675,PO BOX,Rock Camp,OH,Lawrence County,38.520000000000003,-82.560000000000002
45677,PO BOX,Scioto Furnace,OH,Scioto County,38.789999999999999,-82.760000000000005
45678,STANDARD,Scottown,OH,Lawrence County,38.609999999999999,-82.390000000000001
45679,STANDARD,Seaman,OH,Adams County,38.93,-83.569999999999993
45680,STANDARD,South Point,OH,Lawrence County,38.409999999999997,-82.569999999999993
45681,STANDARD,South Salem,OH,Ross County,39.329999999999998,-83.299999999999997
45682,STANDARD,South Webster,OH,Scioto County,38.810000000000002,-82.719999999999999
45683,PO BOX,Stockdale,OH,Pike County,39.020000000000003,-82.840000000000003
45684,STANDARD,Stout,OH,Scioto County,38.670000000000002,-83.209999999999994
45685,STANDARD,Thurman,OH,Gallia County,38.920000000000002,-82.430000000000007
45686,STANDARD,Vinton,OH,Gallia County,38.969999999999999,-82.340000000000003
45687,PO BOX,Wakefield,OH,Pike County,38.960000000000001,-83.019999999999996
45688,STANDARD,Waterloo,OH,Lawrence County,38.729999999999997,-82.530000000000001
45690,STANDARD,Waverly,OH,Pike County,39.119999999999997,-82.980000000000004
45692,STANDARD,Wellston,OH,Jackson County,39.109999999999999,-82.530000000000001
45693,STANDARD,West Union,OH,Adams County,38.789999999999999,-83.540000000000006
45694,STANDARD,Wheelersburg,OH,Scioto County,38.729999999999997,-82.840000000000003
45695,STANDARD,Wilkesville,OH,Vinton County,39.07,-82.319999999999993
45696,STANDARD,Willow Wood,OH,Lawrence County,38.590000000000003,-82.450000000000003
45697,STANDARD,Winchester,OH,Adams County,38.939999999999998,-83.650000000000006
45698,PO BOX,Zaleski,OH,Vinton County,39.280000000000001,-82.390000000000001
45699,UNIQUE,Lucasville,OH,Scioto County,38.869999999999997,-82.989999999999995
45701,STANDARD,Athens,OH,Athens County,39.32,-82.090000000000003
45710,STANDARD,Albany,OH,Athens County,39.219999999999999,-82.189999999999998
45711,STANDARD,Amesville,OH,Athens County,39.399999999999999,-81.950000000000003
45712,PO BOX,Barlow,OH,Washington County,39.390000000000001,-81.640000000000001
45713,PO BOX,Bartlett,OH,Washington County,39.420000000000002,-81.799999999999997
45714,STANDARD,Belpre,OH,Washington County,39.270000000000003,-81.579999999999998
45715,STANDARD,Beverly,OH,Morgan County,39.539999999999999,-81.629999999999995
45716,PO BOX,Buchtel,OH,Athens County,39.460000000000001,-82.180000000000007
45717,PO BOX,Carbondale,OH,Athens County,39.369999999999997,-82.269999999999996
45719,PO BOX,Chauncey,OH,Athens County,39.390000000000001,-82.120000000000005
45720,PO BOX,Chester,OH,Meigs County,39.079999999999998,-81.920000000000002
45721,STANDARD,Coal Run,OH,Washington County,39.539999999999999,-81.640000000000001
45723,STANDARD,Coolville,OH,Athens County,39.219999999999999,-81.790000000000006
45724,STANDARD,Cutler,OH,Washington County,39.399999999999999,-81.769999999999996
45727,STANDARD,Dexter City,OH,Noble County,39.649999999999999,-81.469999999999999
45729,STANDARD,Fleming,OH,Washington County,39.399999999999999,-81.640000000000001
45732,STANDARD,Glouster,OH,Athens County,39.5,-82.079999999999998
45734,STANDARD,Graysville,OH,Monroe County,39.659999999999997,-81.170000000000002
45735,STANDARD,Guysville,OH,Athens County,39.289999999999999,-81.920000000000002
45739,PO BOX,Hockingport,OH,Athens County,39.189999999999998,-81.75
45740,PO BOX,Jacksonville,OH,Athens County,39.469999999999999,-82.079999999999998
45741,STANDARD,Langsville,OH,Meigs County,39.049999999999997,-82.230000000000004
45742,STANDARD,Little Hocking,OH,Washington County,39.289999999999999,-81.730000000000004
45743,STANDARD,Long Bottom,OH,Meigs County,39.079999999999998,-81.870000000000005
45744,STANDARD,Lowell,OH,Washington County,39.520000000000003,-81.5
45745,STANDARD,Lower Salem,OH,Noble County,39.560000000000002,-81.390000000000001
45746,STANDARD,Macksburg,OH,Washington County,39.630000000000003,-81.450000000000003
45750,STANDARD,Marietta,OH,Washington County,39.420000000000002,-81.439999999999998
45760,STANDARD,Middleport,OH,Meigs County,38.990000000000002,-82.049999999999997
45761,STANDARD,Millfield,OH,Athens County,39.409999999999997,-82.109999999999999
45764,STANDARD,Nelsonville,OH,Athens County,39.450000000000003,-82.219999999999999
45766,STANDARD,New Marshfield,OH,Athens County,39.329999999999998,-82.230000000000004
45767,STANDARD,New Matamoras,OH,Washington County,39.530000000000001,-81.120000000000005
45768,STANDARD,Newport,OH,Washington County,39.399999999999999,-81.260000000000005
45769,STANDARD,Pomeroy,OH,Meigs County,39.020000000000003,-82.030000000000001
45770,STANDARD,Portland,OH,Meigs County,38.990000000000002,-81.810000000000002
45771,STANDARD,Racine,OH,Meigs County,38.960000000000001,-81.909999999999997
45772,STANDARD,Reedsville,OH,Meigs County,39.140000000000001,-81.780000000000001
45773,STANDARD,Reno,OH,Washington County,39.390000000000001,-81.349999999999994
45775,STANDARD,Rutland,OH,Meigs County,39.039999999999999,-82.120000000000005
45776,STANDARD,Shade,OH,Athens County,39.210000000000001,-82.010000000000005
45777,PO BOX,Sharpsburg,OH,Athens County,39.399999999999999,-81.950000000000003
45778,STANDARD,Stewart,OH,Athens County,39.32,-81.890000000000001
45779,PO BOX,Syracuse,OH,Meigs County,38.990000000000002,-81.969999999999999
45780,STANDARD,The Plains,OH,Athens County,39.359999999999999,-82.129999999999995
45782,PO BOX,Trimble,OH,Athens County,39.479999999999997,-82.069999999999993
45783,PO BOX,Tuppers Plains,OH,Meigs County,39.170000000000002,-81.829999999999998
45784,STANDARD,Vincent,OH,Washington County,39.329999999999998,-81.670000000000002
45786,STANDARD,Waterford,OH,Washington County,39.509999999999998,-81.659999999999997
45787,PO BOX,Watertown,OH,Washington County,39.469999999999999,-81.599999999999994
45788,STANDARD,Whipple,OH,Washington County,39.479999999999997,-81.349999999999994
45789,STANDARD,Wingett Run,OH,Washington County,39.539999999999999,-81.280000000000001
45801,STANDARD,Lima,OH,Allen County,40.740000000000002,-84.109999999999999
45802,PO BOX,Lima,OH,Allen County,40.740000000000002,-84.109999999999999
45804,STANDARD,Lima,OH,Allen County,40.740000000000002,-84.109999999999999
45805,STANDARD,Lima,OH,Allen County,40.740000000000002,-84.109999999999999
45806,STANDARD,Lima,OH,Allen County,40.68,-84.120000000000005
45807,STANDARD,Lima,OH,Allen County,40.740000000000002,-84.109999999999999
45808,STANDARD,Beaverdam,OH,Allen County,40.829999999999998,-83.969999999999999
45809,STANDARD,Gomer,OH,Allen County,40.810000000000002,-84.129999999999995
45810,STANDARD,Ada,OH,Hardin County,40.759999999999998,-83.819999999999993
45812,STANDARD,Alger,OH,Hardin County,40.700000000000003,-83.840000000000003
45813,STANDARD,Antwerp,OH,Paulding County,41.18,-84.730000000000004
45814,STANDARD,Arlington,OH,Hancock County,40.890000000000001,-83.650000000000006
45815,PO BOX,Belmore,OH,Putnam County,41.149999999999999,-83.939999999999998
45816,PO BOX,Benton Ridge,OH,Hancock County,41,-83.790000000000006
45817,STANDARD,Bluffton,OH,Allen County,40.890000000000001,-83.879999999999995
45819,STANDARD,Buckland,OH,Auglaize County,40.619999999999997,-84.260000000000005
45820,PO BOX,Cairo,OH,Allen County,40.829999999999998,-84.079999999999998
45821,STANDARD,Cecil,OH,Paulding County,41.210000000000001,-84.599999999999994
45822,STANDARD,Celina,OH,Mercer County,40.549999999999997,-84.569999999999993
45826,PO BOX,Chickasaw,OH,Mercer County,40.43,-84.489999999999995
45827,STANDARD,Cloverdale,OH,Putnam County,41.009999999999998,-84.299999999999997
45828,STANDARD,Coldwater,OH,Mercer County,40.479999999999997,-84.629999999999995
45830,STANDARD,Columbus Grove,OH,Putnam County,40.909999999999997,-84.049999999999997
45831,STANDARD,Continental,OH,Putnam County,41.090000000000003,-84.260000000000005
45832,STANDARD,Convoy,OH,Van Wert County,40.909999999999997,-84.700000000000003
45833,STANDARD,Delphos,OH,Allen County,40.840000000000003,-84.329999999999998
45835,STANDARD,Dola,OH,Hardin County,40.780000000000001,-83.689999999999998
45836,STANDARD,Dunkirk,OH,Hardin County,40.780000000000001,-83.640000000000001
45837,PO BOX,Dupont,OH,Putnam County,41.049999999999997,-84.299999999999997
45838,PO BOX,Elgin,OH,Van Wert County,40.740000000000002,-84.469999999999999
45839,PO BOX,Findlay,OH,Hancock County,41.039999999999999,-83.640000000000001
45840,STANDARD,Findlay,OH,Hancock County,41.039999999999999,-83.640000000000001
45841,STANDARD,Jenera,OH,Hancock County,40.890000000000001,-83.719999999999999
45843,STANDARD,Forest,OH,Hardin County,40.799999999999997,-83.510000000000005
45844,STANDARD,Fort Jennings,OH,Putnam County,40.899999999999999,-84.290000000000006
45845,STANDARD,Fort Loramie,OH,Shelby County,40.340000000000003,-84.370000000000005
45846,STANDARD,Fort Recovery,OH,Mercer County,40.409999999999997,-84.769999999999996
45848,PO BOX,Glandorf,OH,Putnam County,41.030000000000001,-84.069999999999993
45849,STANDARD,Grover Hill,OH,Paulding County,41.009999999999998,-84.469999999999999
45850,STANDARD,Harrod,OH,Allen County,40.700000000000003,-83.920000000000002
45851,STANDARD,Haviland,OH,Paulding County,41.009999999999998,-84.579999999999998
45853,PO BOX,Kalida,OH,Putnam County,40.979999999999997,-84.189999999999998
45854,PO BOX,Lafayette,OH,Allen County,40.75,-83.939999999999998
45855,PO BOX,Latty,OH,Paulding County,41.079999999999998,-84.579999999999998
45856,STANDARD,Leipsic,OH,Putnam County,41.090000000000003,-83.980000000000004
45858,STANDARD,Mc Comb,OH,Hancock County,41.100000000000001,-83.780000000000001
45859,PO BOX,Mc Guffey,OH,Hardin County,40.689999999999998,-83.780000000000001
45860,STANDARD,Maria Stein,OH,Mercer County,40.390000000000001,-84.510000000000005
45861,PO BOX,Melrose,OH,Paulding County,41.079999999999998,-84.409999999999997
45862,STANDARD,Mendon,OH,Mercer County,40.670000000000002,-84.510000000000005
45863,STANDARD,Middle Point,OH,Van Wert County,40.850000000000001,-84.439999999999998
45864,PO BOX,Miller City,OH,Putnam County,41.100000000000001,-84.129999999999995
45865,STANDARD,Minster,OH,Auglaize County,40.390000000000001,-84.370000000000005
45866,PO BOX,Montezuma,OH,Mercer County,40.479999999999997,-84.540000000000006
45867,STANDARD,Mount Blanchard,OH,Hancock County,40.890000000000001,-83.549999999999997
45868,STANDARD,Mount Cory,OH,Hancock County,40.93,-83.819999999999993
45869,STANDARD,New Bremen,OH,Auglaize County,40.43,-84.379999999999995
45870,PO BOX,New Hampshire,OH,Auglaize County,40.609999999999999,-83.930000000000007
45871,STANDARD,New Knoxville,OH,Auglaize County,40.490000000000002,-84.310000000000002
45872,STANDARD,North Baltimore,OH,Wood County,41.18,-83.670000000000002
45873,STANDARD,Oakwood,OH,Paulding County,41.090000000000003,-84.370000000000005
45874,STANDARD,Ohio City,OH,Van Wert County,40.770000000000003,-84.609999999999999
45875,STANDARD,Ottawa,OH,Putnam County,41.020000000000003,-84.040000000000006
45876,PO BOX,Ottoville,OH,Putnam County,40.93,-84.329999999999998
45877,STANDARD,Pandora,OH,Putnam County,40.939999999999998,-83.959999999999994
45879,STANDARD,Paulding,OH,Paulding County,41.130000000000003,-84.579999999999998
45880,STANDARD,Payne,OH,Paulding County,41.07,-84.719999999999999
45881,STANDARD,Rawson,OH,Hancock County,40.950000000000003,-83.780000000000001
45882,STANDARD,Rockford,OH,Mercer County,40.689999999999998,-84.640000000000001
45883,STANDARD,Saint Henry,OH,Mercer County,40.420000000000002,-84.629999999999995
45884,PO BOX,Saint Johns,OH,Auglaize County,40.560000000000002,-84.129999999999995
45885,STANDARD,Saint Marys,OH,Auglaize County,40.539999999999999,-84.390000000000001
45886,STANDARD,Scott,OH,Paulding County,40.979999999999997,-84.579999999999998
45887,STANDARD,Spencerville,OH,Allen County,40.700000000000003,-84.349999999999994
45888,PO BOX,Uniopolis,OH,Auglaize County,40.600000000000001,-84.079999999999998
45889,STANDARD,Van Buren,OH,Hancock County,41.130000000000003,-83.640000000000001
45890,STANDARD,Vanlue,OH,Hancock County,40.969999999999999,-83.480000000000004
45891,STANDARD,Van Wert,OH,Van Wert County,40.859999999999999,-84.579999999999998
45893,PO BOX,Vaughnsville,OH,Putnam County,40.920000000000002,-84.099999999999994
45894,STANDARD,Venedocia,OH,Van Wert County,40.780000000000001,-84.450000000000003
45895,STANDARD,Wapakoneta,OH,Auglaize County,40.57,-84.189999999999998
45896,STANDARD,Waynesfield,OH,Auglaize County,40.600000000000001,-83.969999999999999
45897,STANDARD,Williamstown,OH,Hancock County,40.829999999999998,-83.629999999999995
45898,STANDARD,Willshire,OH,Van Wert County,40.740000000000002,-84.790000000000006
45899,PO BOX,Wren,OH,Van Wert County,40.799999999999997,-84.769999999999996
45999,UNIQUE,Cincinnati,OH,Hamilton County,39.090000000000003,-84.510000000000005
46001,STANDARD,Alexandria,IN,Madison County,40.25,-85.670000000000002
46011,STANDARD,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46012,STANDARD,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46013,STANDARD,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46014,PO BOX,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46015,PO BOX,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46016,STANDARD,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46017,STANDARD,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46018,PO BOX,Anderson,IN,Madison County,40.090000000000003,-85.680000000000007
46030,STANDARD,Arcadia,IN,Hamilton County,40.170000000000002,-86.019999999999996
46031,STANDARD,Atlanta,IN,Hamilton County,40.210000000000001,-86.019999999999996
46032,STANDARD,Carmel,IN,Hamilton County,39.960000000000001,-86.099999999999994
46033,STANDARD,Carmel,IN,Hamilton County,39.960000000000001,-86.099999999999994
46034,STANDARD,Cicero,IN,Hamilton County,40.119999999999997,-86.019999999999996
46035,STANDARD,Colfax,IN,Clinton County,40.189999999999998,-86.659999999999997
46036,STANDARD,Elwood,IN,Madison County,40.270000000000003,-85.829999999999998
46037,STANDARD,Fishers,IN,Hamilton County,39.960000000000001,-85.939999999999998
46038,STANDARD,Fishers,IN,Hamilton County,39.950000000000003,-86.019999999999996
46039,STANDARD,Forest,IN,Clinton County,40.369999999999997,-86.310000000000002
46040,STANDARD,Fortville,IN,Hancock County,39.93,-85.840000000000003
46041,STANDARD,Frankfort,IN,Clinton County,40.280000000000001,-86.510000000000005
46044,STANDARD,Frankton,IN,Madison County,40.219999999999999,-85.769999999999996
46045,PO BOX,Goldsmith,IN,Tipton County,40.259999999999998,-86.180000000000007
46047,PO BOX,Hobbs,IN,Tipton County,40.299999999999997,-85.829999999999998
46048,STANDARD,Ingalls,IN,Madison County,39.960000000000001,-85.790000000000006
46049,STANDARD,Kempton,IN,Tipton County,40.280000000000001,-86.230000000000004
46050,STANDARD,Kirklin,IN,Clinton County,40.189999999999998,-86.349999999999994
46051,STANDARD,Lapel,IN,Madison County,40.060000000000002,-85.840000000000003
46052,STANDARD,Lebanon,IN,Boone County,40.049999999999997,-86.469999999999999
46055,STANDARD,Mc Cordsville,IN,Hancock County,39.899999999999999,-85.930000000000007
46056,STANDARD,Markleville,IN,Madison County,39.969999999999999,-85.609999999999999
46057,STANDARD,Michigantown,IN,Clinton County,40.32,-86.390000000000001
46058,STANDARD,Mulberry,IN,Clinton County,40.340000000000003,-86.659999999999997
46060,STANDARD,Noblesville,IN,Hamilton County,40.049999999999997,-86.030000000000001
46061,PO BOX,Noblesville,IN,Hamilton County,40.049999999999997,-86.030000000000001
46062,STANDARD,Noblesville,IN,Hamilton County,40.049999999999997,-86.030000000000001
46063,PO BOX,Orestes,IN,Madison County,40.270000000000003,-85.719999999999999
46064,STANDARD,Pendleton,IN,Madison County,40,-85.739999999999995
46065,STANDARD,Rossville,IN,Clinton County,40.420000000000002,-86.590000000000003
46067,PO BOX,Sedalia,IN,Clinton County,40.409999999999997,-86.510000000000005
46068,STANDARD,Sharpsville,IN,Tipton County,40.369999999999997,-86.079999999999998
46069,STANDARD,Sheridan,IN,Hamilton County,40.130000000000003,-86.209999999999994
46070,STANDARD,Summitville,IN,Madison County,40.329999999999998,-85.640000000000001
46071,STANDARD,Thorntown,IN,Boone County,40.119999999999997,-86.609999999999999
46072,STANDARD,Tipton,IN,Tipton County,40.280000000000001,-86.040000000000006
46074,STANDARD,Westfield,IN,Hamilton County,40.039999999999999,-86.129999999999995
46075,STANDARD,Whitestown,IN,Boone County,39.990000000000002,-86.340000000000003
46076,STANDARD,Windfall,IN,Tipton County,40.359999999999999,-85.950000000000003
46077,STANDARD,Zionsville,IN,Boone County,39.950000000000003,-86.269999999999996
46082,PO BOX,Carmel,IN,Hamilton County,39.960000000000001,-86.099999999999994
46085,UNIQUE,Fishers,IN,Hamilton County,39.960000000000001,-86.010000000000005
46102,PO BOX,Advance,IN,Boone County,39.990000000000002,-86.620000000000005
46103,PO BOX,Amo,IN,Hendricks County,39.68,-86.609999999999999
46104,STANDARD,Arlington,IN,Rush County,39.649999999999999,-85.569999999999993
